match_event_id,location_x,location_y,remaining_min,power_of_shot,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,shot_id_number,type_of_shot,type_of_combined_shot,lat,lng,date
166,1.2979082932017858,-0.9517048552888214,5,2.0,13,34.0,5,4,2,18106,0.21656894161404308,3,-0.34145309436499005,-2.01292766519151,2764
196,-0.9720885438449577,-0.6592917453455277,5,3.0,14,30.0,2,4,2,18107,1.7664627968035718,3,-0.34145309436499005,-2.01292766519151,2764
238,-0.0009776075486898122,0.08392490909367699,0,2.0,18,34.0,2,4,2,18108,0.9054106550316113,3,-0.34145309436499005,-2.01292766519151,2764
241,1.8468009710122688,1.7774841708485862,0,2.0,0,51.0,4,5,1,18109,-1.5916405561070737,3,-0.34145309436499005,-2.01292766519151,2764
262,0.15360660895281272,-0.9273370961268803,10,3.0,33,22.0,0,4,4,18111,0.21656894161404308,1,-0.34145309436499005,-2.01292766519151,2764
269,0.7118025524888971,0.6078317310754114,9,3.0,28,36.0,4,4,0,18112,0.21656894161404308,3,-0.34145309436499005,-2.01292766519151,2764
293,-0.0009776075486898122,0.9489803593425874,7,3.0,35,36.0,0,4,0,18113,0.21656894161404308,3,-0.34145309436499005,-2.01292766519151,2764
325,-0.5162285232904886,0.07174102951270642,4,3.0,47,30.0,0,1,2,18114,-2.194377055347446,3,-0.34145309436499005,-2.01292766519151,2764
349,0.19081967185521836,-0.9517048552888214,2,3.0,59,23.0,0,0,4,18115,-2.366587483701838,3,-0.34145309436499005,-2.01292766519151,2764
410,0.45131111217205777,0.4372574169418235,9,4.0,35,33.0,0,1,2,18116,0.21656894161404308,3,-0.34145309436499005,-2.01292766519151,2764
424,-0.06036850273601965,-1.0004403736127037,7,4.0,54,20.0,0,0,4,18117,0.21656894161404308,4,-0.34145309436499005,-2.01292766519151,2764
442,0.17221314040401556,-0.9882564940317331,5,3.0,11,22.0,0,0,4,18118,0.6470950125000232,3,-0.34145309436499005,-2.01292766519151,2764
535,-2.190816353898742,-0.6836595045074689,0,4.0,40,43.0,2,2,1,18120,0.38877936996843515,3,-0.34145309436499005,-2.01292766519151,2764
41,-0.8790558865889436,1.8140358095914981,6,1.0,28,45.0,1,5,1,18121,0.9915158692088074,3,0.5614983849498524,0.7734933492541374,2763
179,-1.4651616273018322,-0.5861884678597044,7,2.0,35,35.0,2,4,2,18122,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2763
247,-1.0093016067473632,0.3154186211321178,2,3.0,49,35.0,2,4,2,18125,-2.711008340410622,3,0.5614983849498524,0.7734933492541374,2763
249,-0.2650403486992506,-0.9151532165459098,5,2.0,44,22.0,0,0,4,18126,0.6470950125000232,3,0.5614983849498524,0.7734933492541374,2763
265,-0.06967176846162106,-0.8298660594791157,1,2.0,32,33.44888431,0,0,4,18127,0.21656894161404308,1,0.5614983849498524,0.7734933492541374,2763
279,0.14430334322721133,-0.9517048552888214,0,2.0,0,22.0,0,0,4,18128,0.6470950125000232,3,0.5614983849498524,0.7734933492541374,2763
289,1.2699984960249815,1.2657612284478221,11,3.0,8,44.0,4,5,1,18130,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2763
254,1.4095474819090028,1.3388645059336457,4,3.0,50,45.0,4,5,1,18132,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2763
384,-0.42319586603447457,-0.25722371917349895,2,3.0,56,27.0,0,1,4,18134,1.7664627968035718,3,0.5614983849498524,0.7734933492541374,2763
504,-0.3487697402296633,-0.8907854573839685,6,4.0,41,23.0,0,0,4,18135,0.7332002266772193,3,0.5614983849498524,0.7734933492541374,2763
533,1.4932768734394153,-1.0613597715175564,4,4.0,35,36.0,5,4,0,18137,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2763
26,1.2886050274761844,0.41288965777988235,9,1.0,13,39.0,4,4,0,18138,1.7664627968035718,3,0.5614983849498524,0.7734933492541374,2761
86,-0.4976219918392858,-0.8542338186410569,3,1.0,57,25.0,0,1,4,18139,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
97,0.11639354605040711,-1.0857275306794978,2,1.0,49,22.0,0,0,4,18140,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2761
211,0.6280731609584844,0.4738090556847352,6,2.0,20,34.0,5,1,2,18141,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
213,0.9164743984521281,0.4372574169418235,5,2.0,48,36.0,4,4,0,18142,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
236,0.26524579766002965,-0.14756880294476382,4,2.0,15,28.0,0,1,2,18143,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2761
294,-1.5861040817346506,1.4485194221623807,0,3.0,28,46.0,1,5,1,18144,0.7332002266772193,3,0.5614983849498524,0.7734933492541374,2761
328,1.3165148246529885,-0.9517048552888214,9,3.0,23,34.0,5,4,2,18145,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
338,0.4978274408000648,0.9489803593425874,8,3.0,28,37.0,4,4,0,18146,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
370,-0.6929905720769154,0.13266042741755926,5,3.0,14,32.0,2,4,2,18147,-0.6444832001579173,3,0.5614983849498524,0.7734933492541374,2761
401,-1.2604897813386013,2.3988620294780856,2,3.0,25,51.0,1,5,1,18149,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
415,-1.660530207539462,-0.8298660594791157,1,3.0,28,37.0,2,4,0,18150,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
437,0.4699176436232606,-0.622740106602616,5,3.0,21,33.44888431,0,1,4,18151,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2761
516,0.19081967185521836,-1.1588308081653211,5,4.0,3,22.0,0,0,4,18153,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2761
539,0.2466392662088268,-1.1222791694224095,2,4.0,28,23.0,0,0,4,18154,-0.9889040568667015,3,0.5614983849498524,0.7734933492541374,2761
4,-1.0279081381985662,1.874955207496351,11,1.0,35,46.0,1,5,1,18155,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2759
60,-0.16270442571763513,0.012368174086644788,5,3.0,15,26.0,0,1,4,18156,-2.5387979120562303,3,0.5614983849498524,0.7734933492541374,2759
96,-1.939628179307504,0.012368174086644788,2,3.0,13,40.0,2,4,0,18157,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2759
206,0.3210653920136381,-0.5618207086977632,3,2.0,40,26.0,0,1,4,18158,-0.38616755762632915,3,0.5614983849498524,0.7734933492541374,2759
208,-0.44180239748567735,0.035189390769794715,3,2.0,14,33.44888431,0,1,4,18159,-2.280482269524642,3,0.5614983849498524,0.7734933492541374,2759
211,-0.8046297607841323,0.10829266825561813,2,3.0,55,32.0,2,1,2,18160,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2759
252,-0.004548908382411203,0.012368174086644788,0,2.0,10,27.0,0,1,4,18161,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2759
278,-0.44180239748567735,-0.25722371917349895,10,3.0,19,27.0,0,1,4,18162,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2759
294,0.06987721742240005,-1.0613597715175564,8,3.0,58,33.44888431,0,0,4,18163,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2759
308,0.5350405037024705,-0.7933144207362041,8,3.0,11,26.0,0,1,4,18164,-1.2472196993982896,3,0.5614983849498524,0.7734933492541374,2759
313,1.1583593073177647,0.169212066160471,7,3.0,44,36.0,4,4,4,18165,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2759
316,0.9071711327265267,1.7043808933627629,7,3.0,22,45.0,4,5,1,18166,1.4220419400947877,3,0.5614983849498524,0.7734933492541374,2759
423,-1.6977432704418673,1.1073707938952049,7,3.0,37,45.0,1,5,1,18168,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2759
430,0.7304090839401,0.5834639719134703,5,4.0,14,36.0,4,4,0,18169,-1.2472196993982896,3,0.5614983849498524,0.7734933492541374,2759
434,-0.0009776075486898122,1.8018519300105276,6,4.0,26,46.0,4,5,1,18170,-1.5055353419298776,3,0.5614983849498524,0.7734933492541374,2759
503,0.8048352097449112,1.411967783419469,1,4.0,15,42.0,4,4,0,18171,0.9915158692088074,3,0.5614983849498524,0.7734933492541374,2759
521,0.8141384754705127,1.7409325321056746,0,4.0,7,45.0,4,5,1,18172,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2759
9,1.7909813766586604,0.9124287205996757,10,1.0,58,45.0,4,5,1,18173,-1.0750092710438974,3,-0.10165341990174996,-1.0934563414339427,2758
19,-0.7674166978817267,-0.6592917453455277,10,1.0,24,28.0,2,4,2,18174,0.21656894161404308,0,-0.10165341990174996,-1.0934563414339427,2758
71,0.02336088879439302,-0.013546127554087564,5,1.0,4,28.0,0,1,2,18175,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
102,1.437457279085807,-0.25722371917349895,3,3.0,53,37.0,5,4,0,18176,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
234,1.4467605448114083,1.2657612284478221,3,2.0,59,45.0,4,5,1,18179,0.8193054408544154,3,-0.10165341990174996,-1.0934563414339427,2758
260,-1.660530207539462,0.3154186211321178,2,2.0,42,40.0,2,4,0,18180,1.5081471542719835,3,-0.10165341990174996,-1.0934563414339427,2758
254,1.7258585165794507,1.0098997572474402,2,2.0,4,45.0,4,5,4,18181,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
282,-0.6464742434489084,0.010821631607853575,0,2.0,46,33.44888431,2,1,2,18182,-0.7305884143351133,3,-0.10165341990174996,-1.0934563414339427,2758
323,-0.0009776075486898122,0.26668310280823554,5,3.0,9,32.0,0,1,2,18184,-0.5583779859807212,3,-0.10165341990174996,-1.0934563414339427,2758
338,1.139752775866562,-0.9151532165459098,9,3.0,3,33.0,5,4,2,18185,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
343,0.20012293758081978,0.3519702598750295,8,3.0,33,32.0,0,1,2,18186,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
360,-0.4883187261136844,0.3154186211321178,7,3.0,9,32.0,0,1,2,18187,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
378,-0.1347946285408309,1.4363355425814102,5,3.0,36,40.0,0,4,0,18188,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
390,0.4978274408000648,-0.5983723474406749,4,3.0,3,33.44888431,0,1,4,18189,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
397,-0.08827829991282386,-0.9151532165459098,2,3.0,47,21.0,0,0,4,18190,0.6470950125000232,3,-0.10165341990174996,-1.0934563414339427,2758
478,-0.2371305515224464,1.9967940033060565,7,3.0,45,45.0,0,5,4,18191,-2.366587483701838,3,-0.10165341990174996,-1.0934563414339427,2758
254,-0.19061422289443936,-0.5861884678597044,7,4.0,8,24.0,0,1,4,18192,1.0776210833860034,3,-0.10165341990174996,-1.0934563414339427,2758
492,0.7118025524888971,1.3997839038384985,6,4.0,28,42.0,4,4,0,18193,-2.022166626993054,3,-0.10165341990174996,-1.0934563414339427,2758
522,-1.9117183821306998,-0.7933144207362041,3,4.0,44,33.44888431,2,4,0,18195,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
529,-0.0009776075486898122,1.4363355425814102,3,4.0,12,41.0,0,4,0,18196,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,2758
538,-1.1116375297289787,1.6069098567149984,2,4.0,13,44.0,1,5,1,18198,1.7664627968035718,3,-0.10165341990174996,-1.0934563414339427,2758
569,-1.8186857248746857,1.0708191551522932,5,4.0,23,45.0,1,5,1,18200,-2.711008340410622,3,-0.10165341990174996,-1.0934563414339427,2758
5,-0.06036850273601965,1.5094388200672337,11,1.0,9,33.44888431,0,4,0,18201,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
18,-0.10688483136402668,-0.537452949535822,9,1.0,28,24.0,0,1,4,18202,-1.0750092710438974,3,0.5614983849498524,0.7734933492541374,2756
24,0.572253566604876,0.012368174086644788,8,1.0,44,35.0,0,1,2,18203,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2756
36,0.10709028032480569,0.4007057781989118,9,1.0,31,32.0,0,1,2,18204,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
37,-0.5441383204672928,-0.08664940503991098,7,1.0,52,29.0,2,1,2,18205,0.9915158692088074,3,0.5614983849498524,0.7734933492541374,2756
41,0.3954915178184493,-0.5252690699548515,7,1.0,35,26.0,0,4,4,18206,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
254,0.3210653920136381,-0.8664176982220274,5,1.0,38,24.0,0,1,4,18207,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
98,0.6466796924096873,-0.963888734869792,3,1.0,5,27.0,0,1,4,18208,-1.3333249135754857,3,0.5614983849498524,0.7734933492541374,2756
176,-0.013852174108012611,1.1073707938952049,7,2.0,31,38.0,0,4,0,18209,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
178,-0.10688483136402668,0.7662221656280289,7,2.0,28,35.0,0,4,2,18210,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
192,-1.5674975502834478,1.411967783419469,5,2.0,23,33.44888431,1,5,1,18211,-0.041746700917545024,3,0.5614983849498524,0.7734933492541374,2756
254,-0.17200769144323652,-0.33032699665932236,4,2.0,56,26.0,0,4,4,18212,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
273,-0.572048117644097,-0.2937753579164107,10,3.0,48,28.0,2,4,2,18215,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
279,0.041967420245595834,-0.8907854573839685,10,3.0,16,22.0,0,0,4,18216,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2756
254,0.5071307065256663,1.302312867190734,7,3.0,37,40.0,0,4,0,18217,-2.10827184117025,3,0.5614983849498524,0.7734933492541374,2756
325,0.4978274408000648,1.1439224326381165,3,3.0,24,39.0,4,4,0,18218,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
327,-1.1116375297289787,1.8018519300105276,2,3.0,45,46.0,1,5,1,18219,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
350,1.2420886988481774,-1.0979114102604683,1,3.0,12,34.0,5,4,2,18220,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
426,-1.3349159071434125,-0.6592917453455277,5,4.0,28,34.0,2,4,2,18222,0.9915158692088074,3,0.5614983849498524,0.7734933492541374,2756
254,-1.5674975502834478,-0.025730007135058134,3,4.0,31,38.0,2,4,0,18223,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
449,-1.7442595990698744,1.7774841708485862,2,3.0,59,49.0,1,5,1,18224,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
453,-0.45110566321127876,-0.7202111432503806,2,3.0,29,33.44888431,0,1,4,18225,-1.3333249135754857,3,0.5614983849498524,0.7734933492541374,2756
464,-0.5906546490952999,0.08392490909367699,1,4.0,59,31.0,0,1,2,18226,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
468,0.5071307065256663,-0.8664176982220274,1,4.0,23,26.0,0,1,4,18228,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
478,-1.4837681587530351,-1.0979114102604683,0,4.0,50,35.0,2,4,2,18229,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2756
2,-1.232579984161797,0.8515093226948228,11,1.0,38,40.0,1,4,0,18230,-0.7305884143351133,3,1.0842173091335374,-2.0795096439132914,2754
19,0.09778701459920429,0.49817681484667636,8,1.0,41,33.0,0,1,2,18231,-1.2472196993982896,3,1.0842173091335374,-2.0795096439132914,2754
26,1.0932364472385547,-1.0126242531936742,7,1.0,18,32.0,5,4,2,18232,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
33,-1.5116779559298392,1.2657612284478221,6,1.0,8,44.0,1,4,1,18233,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
48,-1.251186515613,0.5347284535895881,4,1.0,43,38.0,1,4,0,18234,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
148,-1.3163093756922097,-0.5130851903738809,6,2.0,47,34.0,2,4,2,18236,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
158,1.2979082932017858,0.8515093226948228,5,2.0,56,41.0,4,4,0,18237,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
189,-0.11618809708962809,-1.0613597715175564,4,2.0,3,20.0,0,0,4,18238,0.21656894161404308,4,1.0842173091335374,-2.0795096439132914,2754
233,-1.0279081381985662,-1.0248081327746448,0,2.0,28,30.0,0,4,2,18240,0.9915158692088074,3,1.0842173091335374,-2.0795096439132914,2754
246,-1.279096312789804,0.7784060452089995,10,3.0,38,40.0,1,4,0,18241,2.0247784393351598,3,1.0842173091335374,-2.0795096439132914,2754
265,-0.5999579148209013,-0.4156141537261164,8,3.0,27,27.0,0,1,4,18242,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
267,0.06987721742240005,-1.0857275306794978,8,3.0,23,21.0,0,0,4,18243,1.2498315117403955,3,1.0842173091335374,-2.0795096439132914,2754
274,0.30245886056243526,0.012368174086644788,7,3.0,57,43.0,0,4,0,18244,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
300,-2.097783696642728,1.497254940486263,5,3.0,8,50.0,1,5,1,18246,-0.7305884143351133,3,1.0842173091335374,-2.0795096439132914,2754
307,-0.572048117644097,-1.0979114102604683,4,3.0,16,25.0,0,1,4,18247,0.13046372743684706,3,1.0842173091335374,-2.0795096439132914,2754
444,1.3444246218297928,0.012368174086644788,5,4.0,8,35.0,5,4,2,18249,0.5609897983228272,3,1.0842173091335374,-2.0795096439132914,2754
447,0.09778701459920429,-0.8542338186410569,5,4.0,33,22.0,0,0,4,18250,-2.366587483701838,3,1.0842173091335374,-2.0795096439132914,2754
254,-0.16270442571763513,1.9724262441441154,4,4.0,3,45.0,0,5,1,18251,0.21656894161404308,3,1.0842173091335374,-2.0795096439132914,2754
496,-0.0009776075486898122,0.012368174086644788,1,4.0,49,33.0,2,4,2,18252,-1.2472196993982896,3,1.0842173091335374,-2.0795096439132914,2754
499,-1.4651616273018322,1.4485194221623807,1,4.0,21,45.0,1,5,1,18253,1.6803575826263757,3,1.0842173091335374,-2.0795096439132914,2754
15,-0.2464338172480478,-1.1588308081653211,10,1.0,17,33.44888431,0,0,4,18254,0.6470950125000232,3,0.5614983849498524,0.7734933492541374,2753
32,1.1304495101409604,-1.0979114102604683,8,1.0,28,32.0,5,4,2,18255,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
35,-0.31155667732725767,-1.0857275306794978,7,1.0,52,22.0,0,0,4,18256,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2753
44,0.6094666295072816,0.9002448410187052,6,1.0,57,37.0,0,4,0,18257,-0.041746700917545024,3,0.5614983849498524,0.7734933492541374,2753
50,-0.32085994305285903,-1.1222791694224095,5,1.0,55,22.0,0,0,4,18258,0.6470950125000232,3,0.5614983849498524,0.7734933492541374,2753
59,1.1955723702201704,-1.0126242531936742,5,1.0,6,33.0,5,4,2,18259,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
190,0.3210653920136381,1.0098997572474402,5,2.0,43,37.0,0,4,0,18260,1.7664627968035718,3,0.5614983849498524,0.7734933492541374,2753
218,2.079382614152304,0.21794758448435325,3,2.0,37,45.0,4,5,1,18261,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
237,-0.17200769144323652,-0.9517048552888214,2,2.0,7,21.0,0,0,4,18262,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2753
271,-0.19061422289443936,-1.1588308081653211,0,2.0,25,21.0,0,0,4,18263,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,2753
254,0.6280731609584844,0.5834639719134703,11,3.0,14,35.0,0,1,2,18264,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
354,1.7258585165794507,-1.0979114102604683,4,3.0,32,39.0,0,4,0,18268,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2753
360,-1.595407347460252,-0.3912463945641752,5,3.0,48,37.0,2,4,0,18269,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
363,-0.08827829991282386,-0.5618207086977632,3,3.0,18,24.0,0,1,4,18270,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
370,0.7118025524888971,0.6687511289802643,2,3.0,35,36.0,4,4,0,18271,-1.5055353419298776,3,0.5614983849498524,0.7734933492541374,2753
373,-1.5861040817346506,1.4728871813243218,2,3.0,0,46.0,1,5,1,18272,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
376,-0.4697121946624816,-1.0979114102604683,1,3.0,25,24.0,0,1,4,18273,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
398,-0.06036850273601965,1.5459904588101454,11,4.0,42,41.0,0,4,0,18275,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
430,-0.6743840406257126,-0.5130851903738809,8,4.0,59,28.0,2,1,2,18276,-1.3333249135754857,3,0.5614983849498524,0.7734933492541374,2753
454,-0.6278677119977055,0.2423153436462944,7,4.0,12,32.0,0,1,2,18277,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2753
466,-1.204670186984993,0.510360694427647,6,4.0,3,37.0,1,4,0,18278,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
523,-1.437251830125028,-0.8542338186410569,2,4.0,3,34.0,2,4,2,18280,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
526,-0.05106523701041824,-0.7323950228313512,1,4.0,29,23.0,0,0,4,18281,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2753
21,-1.1302440611801816,0.30323474155114727,9,1.0,52,33.44888431,1,4,0,18282,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
67,-1.390735501497021,0.49817681484667636,5,3.0,55,39.0,1,4,0,18284,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2751
70,-0.6650807749001112,1.9967940033060565,5,1.0,31,46.0,0,5,1,18285,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
92,-0.5162285232904886,1.9967940033060565,3,1.0,38,45.0,0,5,1,18286,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
105,0.3210653920136381,0.6321994902373527,1,1.0,55,34.0,0,4,2,18287,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
197,0.8327450069217154,-0.963888734869792,5,2.0,35,29.0,0,4,2,18288,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
203,-0.10688483136402668,-0.46434967204999866,4,2.0,33,25.0,0,1,4,18289,-0.5583779859807212,3,0.5614983849498524,0.7734933492541374,2751
231,-0.0009776075486898122,1.0830030347332638,1,3.0,28,40.0,4,4,0,18290,1.6803575826263757,3,0.5614983849498524,0.7734933492541374,2751
291,-1.3814322357714195,-0.5618207086977632,7,3.0,21,34.0,2,4,2,18292,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
296,-1.2139734527105943,0.9733481185045285,6,3.0,42,40.0,1,4,0,18293,-0.38616755762632915,3,0.5614983849498524,0.7734933492541374,2751
300,-0.06967176846162106,-0.8176821798981452,6,3.0,1,22.0,0,0,4,18294,-0.9027988426895054,3,0.5614983849498524,0.7734933492541374,2751
336,-0.8232362922353351,-0.9882564940317331,2,3.0,53,28.0,2,4,2,18295,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
344,-1.0837277325521746,-1.219750206070174,1,3.0,23,30.0,2,4,2,18296,-1.0750092710438974,3,0.5614983849498524,0.7734933492541374,2751
405,0.9629907270801351,1.7043808933627629,8,4.0,0,33.44888431,4,5,1,18298,-1.5055353419298776,3,0.5614983849498524,0.7734933492541374,2751
424,-1.1767603898081886,1.6678292546198512,6,4.0,18,45.0,1,5,1,18299,-2.022166626993054,3,0.5614983849498524,0.7734933492541374,2751
443,0.29315559483683384,0.5469123331705587,4,4.0,38,34.0,0,1,2,18300,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2751
447,0.479220909348862,-0.25722371917349895,3,4.0,58,29.0,5,1,2,18301,0.8193054408544154,3,0.5614983849498524,0.7734933492541374,2751
9,-0.1347946285408309,0.9733481185045285,10,1.0,52,37.0,0,4,0,18304,-2.452692697879034,3,0.5614983849498524,0.7734933492541374,2749
11,-1.204670186984993,0.9977158776664697,10,1.0,21,41.0,1,4,0,18305,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2749
18,-0.8790558865889436,-0.8298660594791157,9,1.0,29,28.0,2,4,2,18306,0.21656894161404308,0,0.5614983849498524,0.7734933492541374,2749
56,1.1304495101409604,0.4738090556847352,4,1.0,9,38.0,4,4,0,18307,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
65,-0.934875480942552,-0.9273370961268803,3,1.0,37,29.0,2,4,2,18308,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2749
254,1.3909409504577999,-0.7933144207362041,3,1.0,13,35.0,5,4,2,18309,-2.711008340410622,3,0.5614983849498524,0.7734933492541374,2749
254,0.5350405037024705,1.1439224326381165,3,1.0,2,39.0,4,4,0,18310,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
81,0.8513515383729182,-0.9151532165459098,2,1.0,10,30.0,5,4,2,18311,1.0776210833860034,3,0.5614983849498524,0.7734933492541374,2749
96,1.167662573043366,1.6312776158769395,5,1.0,1,46.0,4,5,1,18312,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
100,0.8513515383729182,-0.9882564940317331,0,1.0,41,29.0,5,4,4,18313,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
107,-1.7163498018930703,-0.2937753579164107,0,1.0,4,38.0,2,4,0,18314,-0.041746700917545024,3,0.5614983849498524,0.7734933492541374,2749
187,-0.19061422289443936,1.1073707938952049,3,2.0,40,38.0,0,4,0,18316,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
212,0.7118025524888971,0.7662221656280289,2,2.0,10,33.44888431,0,4,0,18317,0.30267415579123913,3,0.5614983849498524,0.7734933492541374,2749
214,0.1256968117760085,0.012368174086644788,2,2.0,4,31.0,0,1,2,18318,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
228,-1.2604897813386013,-0.06228164587796984,0,2.0,39,35.0,2,4,2,18319,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
250,1.595612796421031,-1.1588308081653211,11,3.0,26,37.0,5,4,0,18320,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2749
262,-0.7488101664305239,1.4485194221623807,10,3.0,19,42.0,1,4,0,18321,-1.1611144852210935,3,0.5614983849498524,0.7734933492541374,2749
264,-1.4093420329482238,0.30323474155114727,9,3.0,53,38.0,1,4,0,18322,-0.12785191509474106,3,0.5614983849498524,0.7734933492541374,2749
277,1.3909409504577999,-1.0126242531936742,8,3.0,54,35.0,5,4,2,18323,-1.4194301277526815,3,0.5614983849498524,0.7734933492541374,2749
346,-0.0009776075486898122,1.1439224326381165,2,3.0,28,40.0,4,4,0,18325,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,2749
363,-0.1347946285408309,0.012368174086644788,1,3.0,11,22.0,0,0,4,18327,0.6470950125000232,3,0.5614983849498524,0.7734933492541374,2749
420,1.3444246218297928,0.13266042741755926,8,4.0,15,38.0,5,4,4,18328,0.5609897983228272,3,0.5614983849498524,0.7734933492541374,2749
448,-0.0009776075486898122,-0.6592917453455277,5,4.0,11,33.44888431,0,1,4,18329,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,2749
